timestamp,id,hertz,acceleration,magnetic,gyro
2024-02-23T22:04:52.761490,2,10,"[-0.30508488149999996, 0.5922235935, 9.949954576449999]","[0.16926000000000002, -0.46522, -0.33012]","[-0.007177666548826681, -0.0035124751196385882, -0.013591751549905842]"
2024-02-23T22:04:52.861524,2,10,"[-0.30329026454999997, 0.5748756296499999, 9.92004429395]","[0.17598000000000003, -0.47054, -0.3129]","[-0.008552113334772215, -0.004581489286485115, -0.011606439525762293]"
2024-02-23T22:04:52.961613,2,10,"[-0.28474588939999995, 0.58205409745, 9.855438083749998]","[0.16786, -0.46662000000000003, -0.31388000000000005]","[0.0003054326190990077, 0.003054326190990077, -0.013897184169004852]"
2024-02-23T22:04:53.061681,2,10,"[-0.26261228035, 0.5898307708999999, 9.942177903]","[0.17206, -0.47474000000000005, -0.32508000000000004]","[-0.005345070834232635, -0.006566801310628666, -0.013133602621257331]"
2024-02-23T22:04:53.161761,2,10,"[-0.31824540579999994, 0.5563312544999999, 9.890732217099998]","[0.17822000000000002, -0.47782, -0.31220000000000003]","[-0.004886921905584123, -0.0035124751196385882, -0.012217304763960308]"
2024-02-23T22:04:53.261816,2,10,"[-0.31166514365, 0.5754738353000001, 9.92602635045]","[0.16842000000000001, -0.46886000000000005, -0.32536000000000004]","[-0.0038179077387375964, -0.0036651914291880926, -0.013591751549905842]"
2024-02-23T22:04:53.361885,2,10,"[-0.22073788485, 0.60000026695, 10.112666513249998]","[0.17486000000000002, -0.46914000000000006, -0.31052]","[-0.0015271630954950385, 0.007635815477475193, -0.010537425358915765]"
2024-02-23T22:04:53.461968,2,10,"[-0.41515472109999996, 0.5653043392499999, 9.81834933345]","[0.17262, -0.46690000000000004, -0.33012]","[-0.008246680715673207, 0.0006108652381980154, -0.009621127501618741]"
2024-02-23T22:04:53.562034,2,10,"[-0.2608176634, 0.63828542855, 9.940383286049999]","[0.17906000000000002, -0.47222000000000003, -0.33754]","[-0.004886921905584123, 0.007483099167925688, -0.013286318930806834]"
2024-02-23T22:04:53.662097,2,10,"[-0.2967100024, 0.5371886737, 9.9146604431]","[0.17654000000000003, -0.4655000000000001, -0.32018]","[-0.006719517620178169, -0.0056505034533316425, -0.014966198335851376]"
2024-02-23T22:04:53.762178,2,10,"[-0.27337998204999997, 0.61675002515, 9.9170532657]","[0.17458, -0.4596200000000001, -0.3178]","[-0.005192354524683131, -0.0022907446432425577, -0.010537425358915765]"
2024-02-23T22:04:53.862219,2,10,"[-0.28295127244999996, 0.6041877065, 9.934401229549998]","[0.17626000000000003, -0.47250000000000003, -0.32298000000000004]","[-0.007330382858376185, -0.0038179077387375964, -0.013744467859455347]"
2024-02-23T22:04:53.962296,2,10,"[-0.30209385325, 0.5688935731499999, 9.91525864875]","[0.16982000000000003, -0.4655000000000001, -0.32676000000000005]","[-0.0056505034533316425, -0.00473420559603462, -0.008399397025222712]"
2024-02-23T22:04:54.062340,2,10,"[-0.2919243572, 0.7411768003499999, 9.9158568544]","[0.17458, -0.46914000000000006, -0.31486000000000003]","[-0.008246680715673207, -0.006261368691529657, -0.012217304763960308]"
2024-02-23T22:04:54.162432,2,10,"[-0.47258246349999994, 0.5826523030999999, 9.853643466800001]","[0.17458, -0.47558000000000006, -0.31682000000000005]","[-0.004123340357836604, -0.010231992739816757, -0.014355333097653362]"
2024-02-23T22:04:54.262497,2,10,"[-0.2883351233, 0.5252245607, 9.94875816515]","[0.17094000000000004, -0.46886000000000005, -0.32438000000000006]","[-0.002901609881440573, -0.01466076571675237, -0.010384709049366262]"
2024-02-23T22:04:54.362618,2,10,"[-0.27696921594999996, 0.5706881900999999, 9.9338030239]","[0.17178000000000002, -0.46242, -0.32032000000000005]","[-0.004581489286485115, -0.00473420559603462, -0.015424347264499889]"
2024-02-23T22:04:54.462662,2,10,"[-0.29970103065, 0.4791627256499999, 9.9517491934]","[0.1743, -0.46718000000000004, -0.31262]","[-0.004581489286485115, -0.002138028333693054, -0.008704829644321718]"
2024-02-23T22:04:54.562726,2,10,"[-0.27098715944999996, 0.5503491979999999, 9.93320481825]","[0.17402, -0.4601800000000001, -0.32438000000000006]","[-0.0015271630954950385, -0.0019853120241435504, -0.01069014166846527]"
2024-02-23T22:04:54.662784,2,10,"[-0.2703889538, 0.5335994398, 9.918249676999999]","[0.17514000000000002, -0.4596200000000001, -0.31822]","[-0.006719517620178169, -0.005192354524683131, -0.0119118721448613]"
2024-02-23T22:04:54.762862,2,10,"[-0.2656033086, 0.52701917765, 9.896714273599999]","[0.16870000000000002, -0.46382000000000007, -0.31374]","[-0.008857545953871223, -0.00473420559603462, -0.015118914645400881]"
2024-02-23T22:04:54.862899,2,10,"[-0.2715853651, 0.5120640364, 9.930213789999998]","[0.17066000000000003, -0.46578, -0.31570000000000004]","[0.0, -0.0035124751196385882, -0.013286318930806834]"
2024-02-23T22:04:54.962986,2,10,"[-0.29012974025, 0.54376893585, 9.93320481825]","[0.17066000000000003, -0.46886000000000005, -0.3234]","[-0.003054326190990077, -0.002138028333693054, -0.015118914645400881]"
2024-02-23T22:04:55.063046,2,10,"[-0.29850461935, 0.5635097223, 9.9086783866]","[0.17262, -0.45514000000000004, -0.32494000000000006]","[-0.006108652381980154, -0.005192354524683131, -0.015118914645400881]"
2024-02-23T22:04:55.163123,2,10,"[-0.3098705267, 0.5778666578999999, 9.894321451]","[0.16870000000000002, -0.46830000000000005, -0.31850000000000006]","[-0.008093964406123704, -0.0024434609527920616, -0.013744467859455347]"
2024-02-23T22:04:55.263188,2,10,"[-0.29012974025, 0.5599204883999999, 9.92243711655]","[0.16926000000000002, -0.46466, -0.33026000000000005]","[-0.007177666548826681, -0.0044287729769356115, -0.014355333097653362]"
2024-02-23T22:04:55.363268,2,10,"[-0.31944181709999997, 0.5778666578999999, 9.916455060049998]","[0.16058, -0.4649400000000001, -0.31892000000000004]","[-0.00595593607243065, -0.004276056667386108, -0.014508049407202865]"
2024-02-23T22:04:55.463305,2,10,"[-0.31345976059999997, 0.5653043392499999, 9.92482993915]","[0.17038000000000003, -0.46690000000000004, -0.32354]","[-0.006261368691529657, -0.005345070834232635, -0.013591751549905842]"
2024-02-23T22:04:55.563542,2,10,"[-0.29312076849999996, 0.5778666578999999, 9.926624556099998]","[0.16898000000000002, -0.46858000000000005, -0.31724]","[-0.008399397025222712, -0.0019853120241435504, -0.013439035240356337]"
2024-02-23T22:04:55.663542,2,10,"[-0.45822552789999993, 0.5665007505499999, 9.89731247925]","[0.17150000000000004, -0.4711, -0.31346]","[-0.0044287729769356115, -0.0003054326190990077, -0.012217304763960308]"
2024-02-23T22:04:55.763585,2,10,"[-0.27936203854999997, 0.5623133109999999, 9.89491965665]","[0.17766, -0.46522, -0.32522]","[-0.0054977871437821395, -0.006414085001079162, -0.0119118721448613]"
2024-02-23T22:04:55.863562,2,10,"[-0.28295127244999996, 0.5527420206, 9.88893760015]","[0.17682000000000003, -0.46830000000000005, -0.3206]","[-0.002901609881440573, -0.0015271630954950385, -0.012370021073509813]"
2024-02-23T22:04:55.963675,2,10,"[-0.2955135911, 0.5587240770999999, 9.923035322199999]","[0.17766, -0.47558000000000006, -0.32704]","[-0.0068722339297276735, -0.006108652381980154, -0.0119118721448613]"
2024-02-23T22:04:56.063682,2,10,"[-0.30508488149999996, 0.5617151053499999, 9.930213789999998]","[0.16618, -0.46830000000000005, -0.33096000000000003]","[-0.008704829644321718, -0.0044287729769356115, -0.012675453692608819]"
2024-02-23T22:04:56.163763,2,10,"[-0.31226334929999994, 0.5581258714499999, 9.927820967399999]","[0.17262, -0.46438000000000007, -0.33474]","[-0.006108652381980154, -0.004123340357836604, -0.011759155835311796]"
2024-02-23T22:04:56.263819,2,10,"[-0.30209385325, 0.5419743188999999, 9.89372324535]","[0.17038000000000003, -0.46242, -0.32032000000000005]","[-0.0018325957145940463, -0.004886921905584123, -0.012980886311707827]"
2024-02-23T22:04:56.363876,2,10,"[-0.31226334929999994, 0.56051869405, 9.90688376965]","[0.17570000000000002, -0.46214000000000005, -0.33334]","[-0.007177666548826681, -0.00595593607243065, -0.012980886311707827]"
2024-02-23T22:04:56.463939,2,10,"[-0.27517459899999996, 0.57248280705, 9.92602635045]","[0.17486000000000002, -0.46746000000000004, -0.32718]","[-0.0033597588100890844, -0.0019853120241435504, -0.010537425358915765]"
2024-02-23T22:04:56.563999,2,10,"[-0.27996024419999993, 0.54017970195, 9.879366309749999]","[0.17570000000000002, -0.4601800000000001, -0.32872]","[-0.003970624048287101, -0.0015271630954950385, -0.012522737383059314]"
2024-02-23T22:04:56.664060,2,10,"[-0.2955135911, 0.5581258714499999, 9.931410201299999]","[0.17402, -0.4711, -0.32242000000000004]","[-0.001069014166846527, -0.0038179077387375964, -0.0119118721448613]"
2024-02-23T22:04:56.764129,2,10,"[-0.30089744194999996, 0.5264209719999999, 9.8751788702]","[0.17262, -0.4655000000000001, -0.33054]","[-0.0019853120241435504, -0.006261368691529657, -0.0119118721448613]"
2024-02-23T22:04:56.864152,2,10,"[-0.31944181709999997, 0.5479563754, 9.94277610865]","[0.17542000000000002, -0.46886000000000005, -0.31024]","[-0.0027488935718910697, -0.0033597588100890844, -0.012828170002158324]"
2024-02-23T22:04:56.964225,2,10,"[-0.27517459899999996, 0.5748756296499999, 9.896116067949999]","[0.16506, -0.47222000000000003, -0.32494000000000006]","[-0.004886921905584123, -0.006261368691529657, -0.01466076571675237]"
2024-02-23T22:04:57.064274,2,10,"[-0.28295127244999996, 0.5413761132499999, 9.923035322199999]","[0.17010000000000003, -0.46102000000000004, -0.32522]","[-0.004886921905584123, -0.0024434609527920616, -0.010537425358915765]"
2024-02-23T22:04:57.164891,2,10,"[-0.31465617189999995, 0.5700899844499999, 9.869795019349999]","[0.17626000000000003, -0.46830000000000005, -0.33264000000000005]","[0.0007635815477475193, -0.002138028333693054, -0.012522737383059314]"
2024-02-23T22:04:57.264393,2,10,"[-0.29371897415, 0.56051869405, 9.883553749299999]","[0.17374, -0.46130000000000004, -0.32312]","[-0.0006108652381980154, -0.0054977871437821395, -0.013133602621257331]"
2024-02-23T22:04:57.364531,2,10,"[-0.29371897415, 0.52821558895, 9.939186874749998]","[0.16842000000000001, -0.47054, -0.3353]","[-0.0036651914291880926, -0.0054977871437821395, -0.010079276430267254]"
2024-02-23T22:04:57.464516,2,10,"[-0.29312076849999996, 0.5461617584499999, 9.9038927414]","[0.18018, -0.46746000000000004, -0.3269]","[-0.004123340357836604, -0.005803219762881146, -0.010842857978014774]"
2024-02-23T22:04:57.564599,2,10,"[-0.29491538544999996, 0.54855458105, 9.92961558435]","[0.16982000000000003, -0.4649400000000001, -0.31724]","[-0.00473420559603462, -0.0033597588100890844, -0.012370021073509813]"
2024-02-23T22:04:57.664638,2,10,"[-0.29312076849999996, 0.5527420206, 9.9026963301]","[0.17178000000000002, -0.46802000000000005, -0.33754]","[-0.0015271630954950385, -0.0056505034533316425, -0.010537425358915765]"
2024-02-23T22:04:57.764700,2,10,"[-0.31405796625, 0.5563312544999999, 9.895517862299998]","[0.17150000000000004, -0.46186000000000005, -0.32368]","[-0.0044287729769356115, -0.0033597588100890844, -0.011301006906663285]"
2024-02-23T22:04:57.864739,2,10,"[-0.30209385325, 0.5276173833, 9.99182897195]","[0.17570000000000002, -0.46886000000000005, -0.32088000000000005]","[-0.004581489286485115, -0.0006108652381980154, -0.0119118721448613]"
2024-02-23T22:04:57.964818,2,10,"[-0.43489550755, 0.54735816975, 9.917651471349998]","[0.17542000000000002, -0.46634000000000003, -0.31402]","[-0.006719517620178169, -0.003054326190990077, -0.012522737383059314]"
2024-02-23T22:04:58.064872,2,10,"[-0.3176472001499999, 0.54735816975, 9.90090171315]","[0.17318, -0.46242, -0.32116]","[-0.006719517620178169, -0.0027488935718910697, -0.012522737383059314]"
2024-02-23T22:04:58.165026,2,10,"[-0.2548356069, 0.5665007505499999, 9.889535805799998]","[0.17738000000000004, -0.46634000000000003, -0.32998]","[-0.008093964406123704, -0.0007635815477475193, -0.012064588454410803]"
2024-02-23T22:04:58.265005,2,10,"[-0.29850461935, 0.5599204883999999, 9.916455060049998]","[0.16478000000000004, -0.46046000000000004, -0.33124000000000003]","[-0.005345070834232635, -0.005803219762881146, -0.011759155835311796]"
2024-02-23T22:04:58.365061,2,10,"[-0.2943171798, 0.56769716185, 9.913464031799998]","[0.16814, -0.46466, -0.3346]","[-0.008093964406123704, -0.0036651914291880926, -0.0119118721448613]"
2024-02-23T22:04:58.465111,2,10,"[-0.29252256285, 0.5700899844499999, 9.887142983199999]","[0.16954000000000002, -0.46662000000000003, -0.32872]","[-0.0038179077387375964, -0.005192354524683131, -0.012522737383059314]"
2024-02-23T22:04:58.565174,2,10,"[-0.29312076849999996, 0.55094740365, 9.871589636299998]","[0.17262, -0.46634000000000003, -0.3381]","[-0.004276056667386108, -0.004886921905584123, -0.012064588454410803]"
2024-02-23T22:04:58.665224,2,10,"[-0.30448667585, 0.5617151053499999, 9.917651471349998]","[0.17038000000000003, -0.4585000000000001, -0.3304]","[-0.006108652381980154, -0.0013744467859455349, -0.012370021073509813]"
2024-02-23T22:04:58.765289,2,10,"[-0.31704899449999996, 0.5377868793499999, 9.895517862299998]","[0.17598000000000003, -0.46802000000000005, -0.3206]","[-0.00473420559603462, -0.0035124751196385882, -0.013439035240356337]"
2024-02-23T22:04:58.865326,2,10,"[-0.2883351233, 0.5419743188999999, 9.92363352785]","[0.17234, -0.46858000000000005, -0.32242000000000004]","[-0.003207042500539581, -0.003970624048287101, -0.010995574287564279]"
2024-02-23T22:04:58.965401,2,10,"[-0.2943171798, 0.5736792183499999, 9.9349994352]","[0.17038000000000003, -0.4655000000000001, -0.32032000000000005]","[-0.005803219762881146, -0.007788531787024696, -0.014202616788103858]"
2024-02-23T22:04:59.065448,2,10,"[-0.28893332894999996, 0.5527420206, 9.9122676205]","[0.16702, -0.4641, -0.31794000000000006]","[-0.007483099167925688, -0.006719517620178169, -0.014508049407202865]"
2024-02-23T22:04:59.165516,2,10,"[-0.3026920589, 0.5653043392499999, 9.9206424996]","[0.17570000000000002, -0.46130000000000004, -0.33404]","[-0.007788531787024696, -0.004276056667386108, -0.012064588454410803]"
2024-02-23T22:04:59.265570,2,10,"[-0.28295127244999996, 0.5659025448999999, 9.932606612599997]","[0.16926000000000002, -0.46522, -0.33572]","[-0.0033597588100890844, -0.005192354524683131, -0.010995574287564279]"
2024-02-23T22:04:59.365631,2,10,"[-0.28534409504999997, 0.5587240770999999, 9.904490947049998]","[0.16450000000000004, -0.46466, -0.31010000000000004]","[-0.00595593607243065, -0.004581489286485115, -0.012522737383059314]"
2024-02-23T22:04:59.465677,2,10,"[-0.28414768374999994, 0.5635097223, 9.905089152699999]","[0.17262, -0.4713800000000001, -0.33138000000000006]","[-0.006719517620178169, -0.0033597588100890844, -0.012980886311707827]"
2024-02-23T22:04:59.565752,2,10,"[-0.29850461935, 0.56051869405, 9.8560362894]","[0.17542000000000002, -0.47558000000000006, -0.32830000000000004]","[-0.007788531787024696, -0.0036651914291880926, -0.011606439525762293]"
2024-02-23T22:04:59.665798,2,10,"[-0.2895315346, 0.58564333135, 9.92243711655]","[0.17458, -0.46886000000000005, -0.3234]","[-0.008399397025222712, -0.007177666548826681, -0.011301006906663285]"
2024-02-23T22:04:59.765867,2,10,"[-0.3332005470499999, 0.5497509923499999, 9.892526834049999]","[0.17318, -0.46858000000000005, -0.31654000000000004]","[-0.004276056667386108, -0.004123340357836604, -0.011759155835311796]"
2024-02-23T22:04:59.865899,2,10,"[-0.30687949845, 0.54735816975, 9.916455060049998]","[0.17934, -0.4660600000000001, -0.33138000000000006]","[-0.0056505034533316425, -0.0054977871437821395, -0.013133602621257331]"
2024-02-23T22:04:59.965976,2,10,"[-0.31465617189999995, 0.5431707302, 9.94397251995]","[0.17150000000000004, -0.46886000000000005, -0.32914000000000004]","[-0.0035124751196385882, -0.006566801310628666, -0.013744467859455347]"
2024-02-23T22:05:00.066018,2,10,"[-0.3158525832, 0.5455635528, 10.071390323399998]","[0.17654000000000003, -0.46326000000000006, -0.31332000000000004]","[-0.003970624048287101, -0.0056505034533316425, -0.012064588454410803]"
2024-02-23T22:05:00.166090,2,10,"[-0.28654050634999995, 0.5551348432, 9.994221794549999]","[0.16786, -0.46634000000000003, -0.3164]","[-0.006261368691529657, -0.005039638215133627, -0.011606439525762293]"
2024-02-23T22:05:00.266212,2,10,"[-0.31704899449999996, 0.54376893585, 9.945168931249999]","[0.16786, -0.46186000000000005, -0.3199]","[-0.007177666548826681, -0.0036651914291880926, -0.013133602621257331]"
2024-02-23T22:05:00.366224,2,10,"[-0.3002992363, 0.5629115166499999, 9.890732217099998]","[0.17122000000000004, -0.4596200000000001, -0.32172]","[-0.005803219762881146, -0.0056505034533316425, -0.012064588454410803]"
2024-02-23T22:05:00.466254,2,10,"[-0.29850461935, 0.5599204883999999, 9.92482993915]","[0.17514000000000002, -0.4655000000000001, -0.31598000000000004]","[-0.010231992739816757, -0.0070249502392771765, -0.011606439525762293]"
2024-02-23T22:05:00.566373,2,10,"[-0.28654050634999995, 0.53659046805, 9.9170532657]","[0.16982000000000003, -0.46886000000000005, -0.32718]","[-0.007788531787024696, -0.001069014166846527, -0.013591751549905842]"
2024-02-23T22:05:00.666629,2,10,"[-0.2775674216, 0.56051869405, 9.945767136899999]","[0.17458, -0.46522, -0.31878]","[-0.007177666548826681, -0.005039638215133627, -0.012675453692608819]"
2024-02-23T22:05:00.766637,2,10,"[-0.27577280465, 0.5491527867, 9.905687358349997]","[0.17318, -0.46046000000000004, -0.32564000000000004]","[-0.0036651914291880926, -0.0027488935718910697, -0.011759155835311796]"
2024-02-23T22:05:00.866777,2,10,"[-0.29850461935, 0.5395814963, 9.94277610865]","[0.17374, -0.46830000000000005, -0.32130000000000003]","[-0.009315694882519735, -0.0068722339297276735, -0.011759155835311796]"
2024-02-23T22:05:00.966793,2,10,"[-0.30209385325, 0.5527420206, 9.9170532657]","[0.17178000000000002, -0.4655000000000001, -0.31906]","[-0.0022907446432425577, -0.0056505034533316425, -0.011759155835311796]"
2024-02-23T22:05:01.066861,2,10,"[-0.29611179675, 0.5491527867, 9.92841917305]","[0.1799, -0.46158000000000005, -0.31514000000000003]","[-0.0070249502392771765, -0.004886921905584123, -0.013286318930806834]"
2024-02-23T22:05:01.166927,2,10,"[-0.2775674216, 0.5551348432, 9.8500542329]","[0.17206, -0.4601800000000001, -0.32970000000000005]","[-0.004123340357836604, -0.005192354524683131, -0.013591751549905842]"
2024-02-23T22:05:01.266978,2,10,"[-0.28713871199999996, 0.5527420206, 9.9098747979]","[0.17234, -0.46158000000000005, -0.32004000000000005]","[-0.0019853120241435504, -0.0036651914291880926, -0.0119118721448613]"
2024-02-23T22:05:01.367054,2,10,"[-0.29012974025, 0.5635097223, 9.92243711655]","[0.1729, -0.46298, -0.31066000000000005]","[-0.004581489286485115, -0.006108652381980154, -0.012828170002158324]"
2024-02-23T22:05:01.467122,2,10,"[-0.30747770409999997, 0.5670989562, 9.914062237449999]","[0.17150000000000004, -0.46466, -0.32816]","[-0.0022907446432425577, -0.006108652381980154, -0.013591751549905842]"
2024-02-23T22:05:01.567202,2,10,"[-0.2775674216, 0.5617151053499999, 9.91884788265]","[0.17178000000000002, -0.4649400000000001, -0.33096000000000003]","[-0.007941248096574201, -0.0024434609527920616, -0.011759155835311796]"
2024-02-23T22:05:01.667267,2,10,"[-0.30209385325, 0.5748756296499999, 9.9517491934]","[0.16926000000000002, -0.46158000000000005, -0.32816]","[-0.008093964406123704, -0.007941248096574201, -0.014813482026301873]"
2024-02-23T22:05:01.767349,2,10,"[-0.2883351233, 0.59162538785, 9.9014999188]","[0.17150000000000004, -0.46242, -0.31444000000000005]","[-0.005803219762881146, -0.006719517620178169, -0.013897184169004852]"
2024-02-23T22:05:01.867396,2,10,"[-0.31824540579999994, 0.5623133109999999, 9.909276592249999]","[0.16842000000000001, -0.46354, -0.32256000000000007]","[-0.004886921905584123, -0.0070249502392771765, -0.012064588454410803]"
2024-02-23T22:05:01.967589,2,10,"[-0.30747770409999997, 0.5694917787999999, 9.91286582615]","[0.16534000000000001, -0.46242, -0.31528]","[-0.008552113334772215, -0.0038179077387375964, -0.013591751549905842]"
2024-02-23T22:05:02.067590,2,10,"[-0.28773691765000003, 0.5599204883999999, 9.9086783866]","[0.16758, -0.46074000000000004, -0.32186000000000003]","[-0.0044287729769356115, -0.0007635815477475193, -0.012675453692608819]"
2024-02-23T22:05:02.167640,2,10,"[-0.30089744194999996, 0.54855458105, 9.92243711655]","[0.17514000000000002, -0.46662000000000003, -0.32466]","[-0.006108652381980154, -0.005039638215133627, -0.012828170002158324]"
2024-02-23T22:05:02.267697,2,10,"[-0.28175486115, 0.5491527867, 9.98465050415]","[0.1743, -0.46886000000000005, -0.32382000000000005]","[-0.0024434609527920616, -0.00473420559603462, -0.015424347264499889]"
2024-02-23T22:05:02.367800,2,10,"[-0.28594230069999993, 0.5431707302, 9.926624556099998]","[0.17766, -0.4660600000000001, -0.30758]","[-0.006414085001079162, 0.00045814892864851157, -0.012370021073509813]"
2024-02-23T22:05:02.467818,2,10,"[-0.30807590975, 0.5527420206, 9.921240705249998]","[0.16786, -0.46438000000000007, -0.31920000000000004]","[-0.008857545953871223, -0.0025961772623415654, -0.015729779883598898]"
2024-02-23T22:05:02.567916,2,10,"[-0.28893332894999996, 0.5599204883999999, 9.92004429395]","[0.17598000000000003, -0.46858000000000005, -0.3241]","[-0.005039638215133627, -0.002138028333693054, -0.015424347264499889]"
2024-02-23T22:05:02.667974,2,10,"[-0.31106693799999996, 0.55573304885, 9.914062237449999]","[0.17038000000000003, -0.46354, -0.31906]","[-0.006414085001079162, -0.0036651914291880926, -0.013744467859455347]"
